1.472427453647038309e-01
1.508282886959894098e-01
1.470433400353532982e-01
1.508548912701863087e-01
1.470069434621459337e-01
1.508593650769913808e-01
1.470066209630768450e-01
1.508593348685521862e-01
1.350469789616995375e-01
1.703999540722236916e-01
1.355567768049244504e-01
1.708117943618754353e-01
1.357748956769863902e-01
1.708527610109970563e-01
1.357981349171067387e-01
1.708568561035711808e-01
1.518801257649738390e-01
1.526199721629461215e-01
1.189258388071329636e-01
1.538781305094365504e-01
1.189708471601715611e-01
1.539316741173795688e-01
1.188777267179572661e-01
1.539723836149556047e-01
1.595661764034752572e-01
1.399027044136686437e-01
1.599753921461690154e-01
1.398301025135379461e-01
1.600100127864472754e-01
1.398676943117131422e-01
1.600133991042111403e-01
1.398727227899778103e-01
1.548442320831436014e-01
1.425268519830494574e-01
1.552278444876760977e-01
1.373336328626074132e-01
1.551439825899331437e-01
1.370246988246137110e-01
1.551421810903529652e-01
1.369946399584524854e-01
2.319828390400727469e-01
1.308560947483665693e-01
2.234836153880566667e-01
1.263839003415993256e-01
1.989189758149988996e-01
1.412333526661658789e-01
2.293582604145518733e-01
1.408497942525589741e-01
1.566009894043014217e-01
1.438036863692352951e-01
1.570889877885667807e-01
1.440931916750602948e-01
1.571357147118502273e-01
1.441812358653314086e-01
1.571403634968956686e-01
1.441910148471893527e-01
1.945048478432011008e-01
1.418432040539356898e-01
1.945266847956437228e-01
1.422757236391301583e-01
1.945335210522653457e-01
1.423224167935754347e-01
1.945342636215809107e-01
1.423265000003021141e-01
1.895009489885142728e-01
1.683204939103972730e-01
1.900147826597929357e-01
1.683797849854800632e-01
1.900712824685078517e-01
1.684805384944658424e-01
1.900769596673499151e-01
1.684918188194361455e-01
1.326215577892979613e-01
1.394810133564839960e-01
1.315482268684421696e-01
1.372450831892560452e-01
1.314993833974094362e-01
1.370701357905984852e-01
1.314878999270250592e-01
1.370556579558751542e-01
1.590514001036724689e-01
1.208549360348120105e-01
1.591166186219979684e-01
1.207996728502869210e-01
1.591232244801963069e-01
1.207990386647637554e-01
1.591238848759403413e-01
1.207975799581511023e-01
1.431665955128628431e-01
1.315984092016086460e-01
1.433665114052973255e-01
1.305684268698871220e-01
1.433904715414290876e-01
1.304981686410681130e-01
1.434169043060094517e-01
1.304959827637619807e-01
